Unnamed: 0,학정번호,과목명,분반,수강가능한 학과,다전공생 수강불가,학년,연계,이수,학점,시수,담당교수,강의시간,강의유형,외국인재학생,국내재학생,선수과목,전공 인정 학과 ,참빛인재대학,체육특기자,기타
1497,5080-2-4900-02,생산운영관리,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,Null,"(2:3),(4:4)",Null,,,,"B1,B2,B3,B4",,,
1498,5080-2-4900-03,생산운영관리,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,이지웅,"(5:1),(5:2)",Null,,,,"B1,B2,B3,B4",,,
1499,5080-2-4900-04,생산운영관리,외국인만 수강가능,,,,Null,전필,3,3,Null,"(2:2),(4:1)",외국인전용,True,False,,,,,
1502,5080-2-5214-01,경영통계분석,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,Null,"(2:4),(4:3)",Null,,,,"B1,B2,B3,B4",,,
1503,5080-2-8554-01,조직행동,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,김정식,"(1:3),(3:4)",Null,,,,"B1,B2,B3,B4",,,
1504,5080-2-8554-02,조직행동,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,김정식,"(1:5),(3:6)",Null,,,,"B1,B2,B3,B4",,,
1505,5080-2-8554-03,조직행동,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,박준형,"(2:2),(4:1)",Null,,,,"B1,B2,B3,B4",,,
1506,5080-2-8554-04,조직행동,외국인만 수강가능,,,,Null,전필,3,3,박설연,"(1:2),(3:1)",외국인전용,True,False,,,,,
1507,5080-2-8555-01,MIS개론,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,최재운,"(5:3),(5:4)",원격수업50이상,,,,"B1,B2,B3,B4",,,
1508,5080-2-8555-02,MIS개론,외국인만 수강가능,,,,Null,전필,3,3,서상구,(3:6),"원격수업100,외국인전용",True,False,,,,,
1509,5080-2-8556-01,비즈니스데이터분석,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,이근필,"(5:1),(5:2)",Null,,,,"B1,B2,B3,B4",,,
1510,5080-2-8557-01,소비자행동,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,변숙은,"(1:5),(3:6)",Null,,,,"B1,B2,B3,B4",,,
1511,5080-2-8557-02,소비자행동,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,변숙은,"(1:6),(3:5)",Null,,,,"B1,B2,B3,B4",,,
1512,5080-3-0225-01,관리회계,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,김도형,"(1:6),(3:5)",Null,,,,"B1,B2,B3,B4",,,
1513,5080-3-0225-02,관리회계,외국인만 수강가능,,,,Null,전선,3,3,송은진,"(5:3),(5:4)",외국인전용,True,False,,,,,
1514,5080-3-1149-01,유통관리,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,이인남,"(2:5),(4:6)",Null,,,,"B1,B2,B3,B4",,,
1515,5080-3-1149-02,유통관리,외국인만 수강가능,,,,Null,전선,3,3,이인남,"(2:3),(4:4)",외국인전용,True,False,,,,,
1516,5080-3-2017-01,정보화전략,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,박일규,"(5:1),(5:2)",Null,,,,"B1,B2,B3,B4",,,
1517,5080-3-2923-01,경영전략,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,이병헌,"(1:3),(3:4)",Null,,,,"B1,B2,B3,B4",,,
1518,5080-3-3762-01,서비스경영관리,외국인만 수강가능,,,,Null,전선,3,3,변숙은,"(5:1),(5:2)","원격수업100,외국인전용",True,False,,,,,
1519,5080-3-4127-01,통합적마케팅커뮤니케이션,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,오세정,"(4:5),(4:6)",Null,,,,"B1,B2,B3,B4",,,
1520,5080-3-5148-01,증권투자론,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,이효정,"(2:3),(4:4)",Null,,,,"B1,B2,B3,B4",,,
1521,5080-3-5218-01,경영데이터베이스,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,서상구,"(1:6),(3:5)",Null,,,,"B1,B2,B3,B4",,,
1522,5080-3-5306-01,중급회계1,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,김성환,"(2:5),(4:6)",Null,,,,"B1,B2,B3,B4",,,
1523,5080-3-5306-02,중급회계1,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,김성환,"(2:6),(4:5)",Null,,,,"B1,B2,B3,B4",,,
1524,5080-3-5546-01,비즈니스인텔리전스,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,최재운,"(2:5),(4:6)",Null,,,,"B1,B2,B3,B4",,,
1525,5080-3-5694-01,경력개발과취업전략,타학과생(다전공생 포함) 수강불가,"B1,B2,B3,B4",True,,Null,전선,2,2,박준형,"(4:6),(4:7)",Null,,,,"B1,B2,B3,B4",,,
1526,5080-3-6108-01,경영시뮬레이션,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,김장엽,"(1:2),(3:1)",Null,,,,"B1,B2,B3,B4",,,
1527,5080-3-8560-01,노사관계,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,박준형,"(2:5),(4:6)",Null,,,,"B1,B2,B3,B4",,,
1528,5080-3-8560-02,노사관계,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,박준형,"(2:6),(4:5)",Null,,,,"B1,B2,B3,B4",,,
1529,5080-3-9241-01,조직문화와리더십,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,김정식,"(5:3),(5:4)",원격수업50이상,,,,"B1,B2,B3,B4",,,
1530,5080-4-0345-01,금융시장론,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,한재현,"(1:6),(3:5)",영어50?,,,,"B1,B2,B3,B4",,,
1531,5080-4-2183-01,재무분석,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,Null,"(1:4),(3:3)",Null,,,,"B1,B2,B3,B4",,,
1532,5080-4-3973-01,자산운용심화,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,장민기,"(5:1),(5:2)",Null,,,,"B1,B2,B3,B4",,,
1533,5080-4-4040-01,품질경영,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,김지현,"(1:6),(3:5)",Null,,,,"B1,B2,B3,B4",,,
1534,5080-4-4448-01,경영사례연구,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,이병헌,"(1:4),(3:3)",Null,,,,"B1,B2,B3,B4",,,
1535,5080-4-7882-01,성공적인창업계획,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,이현경,"(1:6),(3:5)",창업교과목,,,,"B1,B2,B3,B4",,,
1536,5080-4-8112-01,경영실무(캡스톤설계),Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,임시혁,"(1:5),(3:6)",Null,,,,"B1,B2,B3,B4",,,
1537,5080-4-8558-01,비즈니스아이템발견,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,이병헌,"(1:2),(3:1)",Null,,,,"B1,B2,B3,B4",,,
1538,5080-4-8559-01,비쥬얼애널리틱스,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,최재운,"(2:3),(4:4)",Null,,,,"B1,B2,B3,B4",,,
1539,5080-4-8563-01,혁신제품의사업화마케팅,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,김도형,"(5:3),(5:4)",Null,,,,"B1,B2,B3,B4",,,
1540,5080-4-8564-01,사업과금융,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,송영출,"(5:5),(5:6)",원격수업100?,,,,"B1,B2,B3,B4",,,
1541,5080-4-9246-01,가치평가론,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,한재현,"(2:4),(4:3)",영어50?,,,,"B1,B2,B3,B4",,,
1542,5080-4-9731-01,회계디지털데이터활용과분석,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,정아름,"(5:3),(5:4)",Null,,,,"B1,B2,B3,B4",,,
1543,5100-1-3806-01,전공미리보기(OT학기제),"B5,B6","E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,1,1,정재휘,"(5:5),(5:6)",학과별 운영방식에 따라 별도로 운영함,,,,"B5,B6",,,
1544,5100-1-0129-01,경제학원론,"B5,B6","E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전선,3,3,박희대,"(1:4),(3:3)",Null,,,,"B5,B6",,,
1545,5100-1-4449-01,국제통상학개론,"B5,B6","E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,정재휘/홍의/박희대,"(2:5),(4:6)",팀티칭강의,,,,"B5,B6",,,
1546,5100-1-4449-02,국제통상학개론,외국인만 수강가능,,,,Null,전필,3,3,이주윤,0,"원격수업100,외국인전용",True,False,,,,,
1547,5100-1-4488-01,경제경영통계,"B5,B6","E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,임종수,"(2:3),(4:4)",Null,,,,"B5,B6",,,
1548,5100-1-9214-01,일본어기초1,"B5,B6","E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,후지무라마이,"(2:4),(4:3)",일본어50?,,,,"B5,B6",,,
1549,5100-1-9215-01,중국어기초1,"B5,B6","E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,이가은,"(1:5),(3:6)",중국어50?,,,,"B5,B6",,,
1550,5100-1-9215-02,중국어기초1,"B5,B6","E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,곡효운,"(1:1),(3:2)",중국어50?,,,,"B5,B6",,,
1551,5100-1-9926-01,생활속의글로벌경제,외국인만 수강가능,,,,Null,전선,3,3,심상렬,0,"원격수업100,외국인전용",True,False,,,,,
1552,5100-2-0048-01,거시경제학,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,임종수,"(2:4),(4:3)",Null,,,,"B5,B6",,,
1553,5100-2-0048-02,거시경제학,외국인만 수강가능,,,,Null,전필,3,3,강인성,"(5:3),(5:4)",외국인전용,True,False,,,,,
1554,5100-2-0613-01,미시경제학,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,박희대,"(1:1),(3:2)",Null,,,,"B5,B6",,,
1555,5100-2-0613-02,미시경제학,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,박희대,"(1:3),(3:4)",Null,,,,"B5,B6",,,
1556,5100-2-3295-01,국제비즈니스영어,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,황정미,"(5:5),(5:6)",영어 50?,,,,"B5,B6",,,
1557,5100-2-3295-02,국제비즈니스영어,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,김민정,"(1:1),(1:2)",영어50?,,,,"B5,B6",,,
1558,5100-2-5096-01,중국어청취연습,Null,"E1,E2,E3,E4,E5,E6,E7,E8,J1,J2,J3,J4,T1,T2,C1,C2,C3,C4,C5,C6,C7,C8,C9,J5,J6,J7,J8,A1,A2,K1,K2,K3,N1,N2,N3,N4,N5,P1,B1,B2,B3,B4,B5,B6,R1,R2,R3,R4,R5,M1,M2,S1,S2,S3,S3,L1,L2,L3,V1,V2,V3,V4",,,Null,전필,3,3,이가은,"(1:4),(3:3)",중국어50?,,,,"B5,B6",,,
